Name,Id,Time,SURFACE_CODE,LAT,LON
FLORA ,AU196465_02U,1964-12-1 17:30,1,-11.3,133.1
FLORA ,AU196465_02U,1964-12-1 20:30,3,-11.4,132.9
FLORA ,AU196465_02U,1964-12-1 23:30,2,-11.5,132.7
FLORA ,AU196465_02U,1964-12-2 02:30,4,-11.6,132.5
FLORA ,AU196465_02U,1964-12-2 05:30,1,-11.8,132.2
FLORA ,AU196465_02U,1964-12-2 08:30,1,-12,132.1
FLORA ,AU196465_02U,1964-12-2 11:30,1,-12.1,132
FLORA ,AU196465_02U,1964-12-2 13:00,3,-12.2,131.8
FLORA ,AU196465_02U,1964-12-2 14:30,2,-12.4,131.8
FLORA ,AU196465_02U,1964-12-2 17:30,2,-12.5,131.6
FLORA ,AU196465_02U,1964-12-2 20:30,2,-12.8,131.6
FLORA ,AU196465_02U,1964-12-2 23:30,2,-13.1,131.6
FLORA ,AU196465_02U,1964-12-3 02:30,2,-13.2,131.8
FLORA ,AU196465_02U,1964-12-3 05:30,2,-13.5,132.3
FLORA ,AU196465_02U,1964-12-3 08:30,2,-13.6,132.5
FLORA ,AU196465_02U,1964-12-3 11:30,2,-13.7,132.7
FLORA ,AU196465_02U,1964-12-3 14:30,2,-13.8,133
FLORA ,AU196465_02U,1964-12-3 17:30,2,-13.8,133.2
FLORA ,AU196465_02U,1964-12-3 20:30,2,-13.8,133.8
FLORA ,AU196465_02U,1964-12-3 23:30,2,-13.8,134.3
FLORA ,AU196465_02U,1964-12-4 02:30,2,-14,134.8
FLORA ,AU196465_02U,1964-12-4 05:30,2,-14.3,135
FLORA ,AU196465_02U,1964-12-4 08:30,4,-14.6,135.6
FLORA ,AU196465_02U,1964-12-4 14:30,1,-15.2,136.7
FLORA ,AU196465_02U,1964-12-4 23:00,1,-15.9,138.6
FLORA ,AU196465_02U,1964-12-5 10:00,3,-16.5,141.2
FLORA ,AU196465_02U,1964-12-5 11:00,2,-16.5,141.4
FLORA ,AU196465_02U,1964-12-5 14:00,2,-16.7,141.8
FLORA ,AU196465_02U,1964-12-5 16:00,2,-17,141.9
FLORA ,AU196465_02U,1964-12-5 17:00,2,-17.2,142.3
FLORA ,AU196465_02U,1964-12-5 20:00,2,-17.6,142.7
FLORA ,AU196465_02U,1964-12-5 23:00,2,-17.7,143.5
FLORA ,AU196465_02U,1964-12-6 02:00,2,-17.5,143.8
FLORA ,AU196465_02U,1964-12-6 08:00,2,-17.5,145
FLORA ,AU196465_02U,1964-12-6 12:00,4,-17.8,146.1
FLORA ,AU196465_02U,1964-12-6 23:00,1,-18.5,147.9
FLORA ,AU196465_02U,1964-12-7 11:00,1,-19,149.2
FLORA ,AU196465_02U,1964-12-7 23:00,1,-19.2,150.1
FLORA ,AU196465_02U,1964-12-8 11:00,1,-19.7,151.6
FLORA ,AU196465_02U,1964-12-8 23:00,1,-20,152.8
UNA ,AU196465_04U,1965-01-4 01:00,1,-12.8,110.3
UNA ,AU196465_04U,1965-01-4 12:00,1,-12.8,108.7
UNA ,AU196465_04U,1965-01-5 01:00,1,-12.8,106.1
JUDY ,AU196465_07U,1965-01-25 23:30,3,-11.6,133
JUDY ,AU196465_07U,1965-01-26 05:30,2,-13,133.2
JUDY ,AU196465_07U,1965-01-26 11:30,2,-13.6,134
JUDY ,AU196465_07U,1965-01-26 23:30,2,-12.7,136.1
JUDY ,AU196465_07U,1965-01-27 02:30,4,-12.7,136.7
JUDY ,AU196465_07U,1965-01-27 05:30,1,-13,137.2
JUDY ,AU196465_07U,1965-01-27 11:00,1,-13.5,138
JUDY ,AU196465_07U,1965-01-27 17:00,1,-13.8,138.5
JUDY ,AU196465_07U,1965-01-27 23:00,1,-14.5,139.3
JUDY ,AU196465_07U,1965-01-28 11:00,1,-15.5,140.8
JUDY ,AU196465_07U,1965-01-28 17:00,3,-16.1,141.3
JUDY ,AU196465_07U,1965-01-28 23:00,2,-16.7,142
JUDY ,AU196465_07U,1965-01-29 02:00,2,-17.1,142.1
JUDY ,AU196465_07U,1965-01-29 11:00,2,-18,143.3
JUDY ,AU196465_07U,1965-01-29 23:00,4,-17.7,145.1
JUDY ,AU196465_07U,1965-01-30 03:30,1,-17.3,146.1
JUDY ,AU196465_07U,1965-01-30 11:00,1,-17.1,148.2
JUDY ,AU196465_07U,1965-01-30 23:00,1,-17.2,151.6
JUDY ,AU196465_07U,1965-01-31 11:00,1,-18.9,154.9
JUDY ,AU196465_07U,1965-01-31 23:00,1,-20.7,158.2
JUDY ,AU196465_07U,1965-02-1 11:00,1,-22.5,160.9
JUDY ,AU196465_07U,1965-02-1 23:00,1,-23.2,161
JUDY ,AU196465_07U,1965-02-2 11:00,1,-24.9,159.9
JUDY ,AU196465_07U,1965-02-2 23:00,1,-26.3,158.7
JUDY ,AU196465_07U,1965-02-3 11:00,1,-27.8,157.5
JUDY ,AU196465_07U,1965-02-3 23:00,1,-29,157
JUDY ,AU196465_07U,1965-02-4 05:00,1,-29.8,157.4
JUDY ,AU196465_07U,1965-02-4 11:00,1,-30,158.3
JUDY ,AU196465_07U,1965-02-4 23:00,1,-30.8,161.3
JUDY ,AU196465_07U,1965-02-5 11:00,1,-31.2,163.2
JUDY ,AU196465_07U,1965-02-5 17:00,1,-31.5,164.5
MARIE ,AU196465_09U,1965-02-21 23:30,1,-11.8,137
MARIE ,AU196465_09U,1965-02-22 11:30,1,-11.7,136.7
MARIE ,AU196465_09U,1965-02-22 17:00,1,-11.2,137.1
MARIE ,AU196465_09U,1965-02-22 23:00,1,-11.2,137.7
MARIE ,AU196465_09U,1965-02-23 11:30,1,-11.5,137.1
MARIE ,AU196465_09U,1965-02-23 23:30,1,-11,136.7
MARIE ,AU196465_09U,1965-02-24 08:00,1,-11,136.2
MARIE ,AU196465_09U,1965-02-24 23:30,1,-11.5,136.1
MARIE ,AU196465_09U,1965-02-25 11:30,1,-11.5,135.8
MARIE ,AU196465_09U,1965-02-25 23:30,1,-11.9,135.3
MARIE ,AU196465_09U,1965-02-26 11:30,1,-11.5,134.8
MARIE ,AU196465_09U,1965-02-26 23:30,1,-11.3,134.2
MARIE ,AU196465_09U,1965-02-27 11:30,1,-11.3,133.3
MARIE ,AU196465_09U,1965-02-27 17:00,3,-11.4,132.7
MARIE ,AU196465_09U,1965-02-27 23:30,4,-11.5,132.3
MARIE ,AU196465_09U,1965-02-28 11:30,3,-12.2,131.5
MARIE ,AU196465_09U,1965-02-28 23:30,2,-13.3,130.7
MARIE ,AU196465_09U,1965-03-1 11:30,2,-15.7,130.3
DOLLY ,AU196465_10U,1965-02-25 12:00,1,-15,110
DOLLY ,AU196465_10U,1965-02-26 01:00,1,-16,108
DOLLY ,AU196465_10U,1965-02-26 05:50,1,-16.3,107.3
DOLLY ,AU196465_10U,1965-02-26 12:00,1,-16.6,106.8
DOLLY ,AU196465_10U,1965-02-27 01:00,1,-17.2,105.3
DOLLY ,AU196465_10U,1965-02-27 07:00,1,-18.3,103.5
DOLLY ,AU196465_10U,1965-02-27 12:00,1,-19.7,104
DOLLY ,AU196465_10U,1965-02-28 01:00,1,-20.5,105
DOLLY ,AU196465_10U,1965-02-28 12:00,1,-21,105.5
DOLLY ,AU196465_10U,1965-03-1 01:00,1,-22,106.6
DOLLY ,AU196465_10U,1965-03-1 12:00,1,-22.9,107.6
DOLLY ,AU196465_10U,1965-03-2 01:00,1,-23.7,107.7
DOLLY ,AU196465_10U,1965-03-2 12:00,1,-24.5,107
DOLLY ,AU196465_10U,1965-03-3 01:00,1,-25.1,106.2
JOAN ,AU196465_12U,1965-03-7 01:00,1,-16.4,122
JOAN ,AU196465_12U,1965-03-8 01:00,1,-16.9,118.4
JOAN ,AU196465_12U,1965-03-9 01:00,1,-18.3,116.3
JOAN ,AU196465_12U,1965-03-9 07:00,1,-18.8,115.2
JOAN ,AU196465_12U,1965-03-9 13:00,1,-19.5,114.2
JOAN ,AU196465_12U,1965-03-9 15:00,1,-19.8,114.2
JOAN ,AU196465_12U,1965-03-9 19:00,1,-20.3,115
JOAN ,AU196465_12U,1965-03-10 01:00,3,-20.8,116.3
JOAN ,AU196465_12U,1965-03-10 07:00,2,-21.3,115.9
JOAN ,AU196465_12U,1965-03-11 01:00,2,-22.6,117.5
JOAN ,AU196465_12U,1965-03-12 01:00,2,-23.5,119.7
MAVIS ,AU196465_13U,1965-03-21 01:00,1,-14,118
MAVIS ,AU196465_13U,1965-03-21 16:00,1,-15.9,116.9
MAVIS ,AU196465_13U,1965-03-21 22:00,1,-16.9,116.3
MAVIS ,AU196465_13U,1965-03-22 01:00,1,-17.7,115.7
MAVIS ,AU196465_13U,1965-03-22 16:00,1,-19.3,114.3
MAVIS ,AU196465_13U,1965-03-23 01:00,1,-20.5,113.1
MAVIS ,AU196465_13U,1965-03-23 16:00,1,-22.9,110.3
MAVIS ,AU196465_13U,1965-03-24 01:00,1,-25.1,108.3
MAVIS ,AU196465_13U,1965-03-24 16:00,1,-27,108.4
MAVIS ,AU196465_13U,1965-03-25 01:00,1,-28.7,109.1
MAVIS ,AU196465_13U,1965-03-25 12:00,1,-32,111.7
RUTH ,AU196465_14U,1965-03-23 23:30,1,-10,130
RUTH ,AU196465_14U,1965-03-24 23:30,1,-10.7,128.7
RUTH ,AU196465_14U,1965-03-25 23:30,1,-11.7,127
RUTH ,AU196465_14U,1965-03-26 07:00,1,-12.2,126.1
RUTH ,AU196465_14U,1965-03-27 01:00,1,-13.4,124.8
RUTH ,AU196465_14U,1965-03-27 22:30,3,-15.3,124.8
RUTH ,AU196465_14U,1965-03-28 01:00,2,-15.6,124.8
RUTH ,AU196465_14U,1965-03-28 07:00,2,-15.9,124
RUTH ,AU196465_14U,1965-03-28 16:00,2,-16.5,123.3
RUTH ,AU196465_14U,1965-03-28 22:30,4,-16.9,122.3
RUTH ,AU196465_14U,1965-03-29 01:00,1,-17,122.1
RUTH ,AU196465_14U,1965-03-30 01:00,1,-17.5,116.5
RUTH ,AU196465_14U,1965-03-31 01:00,1,-17.8,110
RUTH ,AU196465_14U,1965-04-1 01:00,1,-17.8,105
AMANDA ,AU196566_02U,1965-12-20 23:30,1,-10,134
AMANDA ,AU196566_02U,1965-12-21 05:30,1,-10,135
AMANDA ,AU196566_02U,1965-12-21 11:30,1,-11,134.3
AMANDA ,AU196566_02U,1965-12-21 18:00,1,-11,136
AMANDA ,AU196566_02U,1965-12-21 23:30,1,-11,136.9
AMANDA ,AU196566_02U,1965-12-22 06:00,1,-10.5,138.5
AMANDA ,AU196566_02U,1965-12-22 12:00,1,-10.5,138
AMANDA ,AU196566_02U,1965-12-22 13:30,1,-10.2,138.3
AMANDA ,AU196566_02U,1965-12-22 18:00,1,-11,139
AMANDA ,AU196566_02U,1965-12-22 23:30,1,-11,138.8
AMANDA ,AU196566_02U,1965-12-23 06:00,1,-11.3,139
AMANDA ,AU196566_02U,1965-12-23 12:00,1,-11,139
AMANDA ,AU196566_02U,1965-12-23 18:00,1,-11,138.5
AMANDA ,AU196566_02U,1965-12-23 23:30,1,-11.3,138.2
AMANDA ,AU196566_02U,1965-12-24 06:00,1,-11.7,138.1
AMANDA ,AU196566_02U,1965-12-24 09:30,1,-12,137.7
AMANDA ,AU196566_02U,1965-12-24 12:00,1,-11.5,137.8
AMANDA ,AU196566_02U,1965-12-24 18:00,1,-11.3,137.4
AMANDA ,AU196566_02U,1965-12-25 00:00,1,-11,137
AMANDA ,AU196566_02U,1965-12-25 06:00,1,-10.7,136.8
AMANDA ,AU196566_02U,1965-12-25 08:30,1,-10,137.4
AMANDA ,AU196566_02U,1965-12-25 11:30,1,-10.2,138
AMANDA ,AU196566_02U,1965-12-25 15:30,1,-10.5,138
AMANDA ,AU196566_02U,1965-12-25 18:00,1,-10.2,137.5
AMANDA ,AU196566_02U,1965-12-25 23:30,1,-10.3,137
AMANDA ,AU196566_02U,1965-12-26 06:00,1,-11,135.8
AMANDA ,AU196566_02U,1965-12-26 12:00,1,-11,135.3
AMANDA ,AU196566_02U,1965-12-26 15:30,1,-11,135.8
AMANDA ,AU196566_02U,1965-12-26 18:00,1,-11,135
AMANDA ,AU196566_02U,1965-12-26 23:30,1,-10.7,135.3
AMANDA ,AU196566_02U,1965-12-27 06:00,1,-11.3,134.8
AMANDA ,AU196566_02U,1965-12-27 12:00,1,-11.8,134.3
AMANDA ,AU196566_02U,1965-12-27 14:30,1,-11.8,134.1
AMANDA ,AU196566_02U,1965-12-27 18:00,1,-11.5,134
AMANDA ,AU196566_02U,1965-12-28 00:00,1,-11.2,133.4
AMANDA ,AU196566_02U,1965-12-28 06:00,1,-11.2,132.7
AMANDA ,AU196566_02U,1965-12-28 08:10,4,-11.6,132.3
AMANDA ,AU196566_02U,1965-12-28 12:00,1,-11.7,132.2
AMANDA ,AU196566_02U,1965-12-28 15:30,3,-12.2,132
AMANDA ,AU196566_02U,1965-12-28 18:00,1,-12.3,131.8
AMANDA ,AU196566_02U,1965-12-29 00:00,3,-12.8,131.2
AMANDA ,AU196566_02U,1965-12-29 06:00,2,-13,131
AMANDA ,AU196566_02U,1965-12-29 12:00,2,-13.4,130.5
AMANDA ,AU196566_02U,1965-12-29 15:30,4,-13.7,129.8
AMANDA ,AU196566_02U,1965-12-29 18:00,2,-13.8,130
AMANDA ,AU196566_02U,1965-12-30 00:00,4,-14.2,129.4
AMANDA ,AU196566_02U,1965-12-30 06:00,1,-14.7,129
AMANDA ,AU196566_02U,1965-12-30 09:30,3,-14.8,128.6
AMANDA ,AU196566_02U,1965-12-30 12:00,1,-15.3,128.2
AMANDA ,AU196566_02U,1965-12-30 19:00,2,-15,127
AMANDA ,AU196566_02U,1965-12-31 01:00,2,-15.3,124.7
AMANDA ,AU196566_02U,1965-12-31 03:00,4,-15.7,124.3
AMANDA ,AU196566_02U,1965-12-31 11:00,3,-16.7,123
AMANDA ,AU196566_02U,1965-12-31 17:00,4,-17.3,122.2
AMANDA ,AU196566_02U,1966-01-1 01:00,1,-18.4,121.1
AMANDA ,AU196566_02U,1966-01-1 07:00,3,-19.7,120.7
AMANDA ,AU196566_02U,1966-01-1 13:00,2,-21.2,120.4
AMANDA ,AU196566_02U,1966-01-2 01:00,2,-24.7,120
CAROL-DAISY ,AU196566_04U,1965-12-25 10:00,1,-9,100
CAROL-DAISY ,AU196566_04U,1965-12-25 16:00,1,-9.1,99.5
CAROL-DAISY ,AU196566_04U,1965-12-25 19:00,1,-9.2,99.2
CAROL-DAISY ,AU196566_04U,1965-12-25 22:00,1,-9.3,98.9
CAROL-DAISY ,AU196566_04U,1965-12-26 01:00,1,-9.5,98.6
CAROL-DAISY ,AU196566_04U,1965-12-26 04:00,1,-9.6,98.3
CAROL-DAISY ,AU196566_04U,1965-12-26 07:00,1,-9.8,98
CAROL-DAISY ,AU196566_04U,1965-12-26 16:00,1,-10.5,96.8
CAROL-DAISY ,AU196566_04U,1965-12-27 01:00,1,-11.4,95.6
CAROL-DAISY ,AU196566_04U,1965-12-27 04:00,1,-11.7,95.1
CAROL-DAISY ,AU196566_04U,1965-12-27 07:00,1,-11.9,94.6
CAROL-DAISY ,AU196566_04U,1965-12-27 10:00,1,-12.1,94.4
CAROL-DAISY ,AU196566_04U,1965-12-27 16:00,1,-12.6,93.9
CAROL-DAISY ,AU196566_04U,1965-12-27 19:00,1,-12.8,93.7
CAROL-DAISY ,AU196566_04U,1965-12-27 22:00,1,-13,93.5
CAROL-DAISY ,AU196566_04U,1965-12-28 01:00,1,-13.2,93.3
CAROL-DAISY ,AU196566_04U,1965-12-30 16:00,1,-11.3,92.8
CAROL-DAISY ,AU196566_04U,1965-12-30 19:00,1,-11.5,91.8
CAROL-DAISY ,AU196566_04U,1965-12-30 22:00,1,-11.8,91.4
CAROL-DAISY ,AU196566_04U,1965-12-31 01:00,1,-12,90.9
CAROL-DAISY ,AU196566_04U,1965-12-31 04:00,1,-12.2,90.4
CAROL-DAISY ,AU196566_04U,1965-12-31 07:00,1,-12.5,89.9
CAROL-DAISY ,AU196566_04U,1965-12-31 10:00,1,-12.7,89.4
CAROL-DAISY ,AU196566_04U,1965-12-31 16:00,1,-13,88.5
CAROL-DAISY ,AU196566_04U,1965-12-31 19:00,1,-13.3,88
CAROL-DAISY ,AU196566_04U,1966-01-1 01:00,1,-13.9,87.2
JOY ,AU196566_07U,1966-01-15 23:30,1,-14.2,128.8
JOY ,AU196566_07U,1966-01-16 12:00,3,-14.9,128.1
JOY ,AU196566_07U,1966-01-17 01:00,2,-15.4,127.3
JOY ,AU196566_07U,1966-01-18 01:00,2,-16.1,126.2
JOY ,AU196566_07U,1966-01-19 01:00,2,-16.8,126.8
JOY ,AU196566_07U,1966-01-20 01:00,2,-18.2,127.3
LISA ,AU196566_08U,1966-02-5 01:00,1,-15,113
LISA ,AU196566_08U,1966-02-6 01:00,1,-15.8,113.1
LISA ,AU196566_08U,1966-02-7 01:00,1,-17.2,114.3
LISA ,AU196566_08U,1966-02-8 01:00,1,-18,115.6
LISA ,AU196566_08U,1966-02-9 01:00,1,-18.8,116.9
LISA ,AU196566_08U,1966-02-10 01:00,1,-20,116.2
BETTY ,AU196566_10U,1966-02-9 00:00,1,-11,135
BETTY ,AU196566_10U,1966-02-9 06:00,1,-11.5,134
BETTY ,AU196566_10U,1966-02-9 12:00,3,-12,133.5
BETTY ,AU196566_10U,1966-02-9 18:00,2,-13.5,132
BETTY ,AU196566_10U,1966-02-10 00:00,2,-13.5,131.2
BETTY ,AU196566_10U,1966-02-10 06:00,2,-13.5,130.5
BETTY ,AU196566_10U,1966-02-10 12:00,2,-13.5,130.5
BETTY ,AU196566_10U,1966-02-10 18:00,4,-13.5,130
BETTY ,AU196566_10U,1966-02-10 23:30,1,-13.3,129.6
BETTY ,AU196566_10U,1966-02-11 06:00,1,-14.1,129.1
BETTY ,AU196566_10U,1966-02-11 07:00,1,-14,129.3
BETTY ,AU196566_10U,1966-02-11 08:30,1,-14.3,129.3
BETTY ,AU196566_10U,1966-02-11 12:00,1,-14.5,129
BETTY ,AU196566_10U,1966-02-11 14:00,3,-14.8,128.7
BETTY ,AU196566_10U,1966-02-11 18:00,1,-14.8,129
BETTY ,AU196566_10U,1966-02-11 22:00,2,-15,128.1
BETTY ,AU196566_10U,1966-02-12 01:00,2,-15.3,127.9
BETTY ,AU196566_10U,1966-02-13 01:00,2,-17.6,124
CONNIE ,AU196566_11U,1966-02-23 23:00,1,-13.8,149
CONNIE ,AU196566_11U,1966-02-24 11:00,1,-13.8,151
CONNIE ,AU196566_11U,1966-02-24 23:00,1,-13.9,153.1
CONNIE ,AU196566_11U,1966-02-25 11:00,1,-14.3,154.3
CONNIE ,AU196566_11U,1966-02-25 23:00,1,-14.6,155.3
CONNIE ,AU196566_11U,1966-02-26 02:00,1,-14.7,155.5
CONNIE ,AU196566_11U,1966-02-26 06:00,1,-14.9,156
CONNIE ,AU196566_11U,1966-02-26 11:00,1,-15.3,156.7
CONNIE ,AU196566_11U,1966-02-26 23:00,1,-16,158
CONNIE ,AU196566_11U,1966-02-27 03:00,1,-16.3,158.3
CONNIE ,AU196566_11U,1966-02-27 11:00,1,-17,159
CONNIE ,AU196566_11U,1966-02-27 23:00,1,-18.5,160
CONNIE ,AU196566_11U,1966-02-28 11:00,1,-20,161.1
CONNIE ,AU196566_11U,1966-02-28 23:00,1,-21.2,162.2
CONNIE ,AU196566_11U,1966-03-1 11:00,1,-22.7,163.5
CONNIE ,AU196566_11U,1966-03-1 23:00,1,-24.1,164.7
MARTHA ,AU196566_12U,1966-02-24 01:00,1,-11,99
MARTHA ,AU196566_12U,1966-02-24 04:00,1,-11.4,98.4
MARTHA ,AU196566_12U,1966-02-24 07:00,1,-11.9,97.8
MARTHA ,AU196566_12U,1966-02-24 10:00,1,-12.3,97.2
MARTHA ,AU196566_12U,1966-02-24 16:00,1,-12.8,96.7
MARTHA ,AU196566_12U,1966-02-24 19:00,1,-13.2,96.6
MARTHA ,AU196566_12U,1966-02-24 22:00,1,-13.5,96.5
MARTHA ,AU196566_12U,1966-02-25 01:00,1,-13.8,96.4
MARTHA ,AU196566_12U,1966-02-25 04:00,1,-14.2,96.3
MARTHA ,AU196566_12U,1966-02-25 10:00,1,-14.8,96.1
MARTHA ,AU196566_12U,1966-02-25 16:00,1,-15.1,95.6
MARTHA ,AU196566_12U,1966-02-25 22:00,1,-15.9,94.6
MARTHA ,AU196566_12U,1966-02-26 01:00,1,-16.3,94.2
MARTHA ,AU196566_12U,1966-02-26 04:00,1,-16.2,93.9
MARTHA ,AU196566_12U,1966-02-26 07:00,1,-16.2,93.6
MARTHA ,AU196566_12U,1966-02-26 10:00,1,-16.1,93.3
MARTHA ,AU196566_12U,1966-02-26 16:00,1,-16.1,93
MARTHA ,AU196566_12U,1966-02-26 19:00,1,-16,92.6
MARTHA ,AU196566_12U,1966-02-26 22:00,1,-16,92.3
MARTHA ,AU196566_12U,1966-02-27 01:00,1,-15.9,92
MARTHA ,AU196566_12U,1966-02-27 04:00,1,-15.9,91.8
MARTHA ,AU196566_12U,1966-02-27 10:00,1,-16,91.2
MARTHA ,AU196566_12U,1966-02-27 16:00,1,-16,91
MARTHA ,AU196566_12U,1966-02-27 19:00,1,-16.1,90.7
MARTHA ,AU196566_12U,1966-02-27 22:00,1,-16.1,90.5
MARTHA ,AU196566_12U,1966-02-28 01:00,1,-16.2,90.2
MARTHA ,AU196566_12U,1966-02-28 04:00,1,-16.7,90.3
MARTHA ,AU196566_12U,1966-02-28 07:00,1,-17.1,90.3
MARTHA ,AU196566_12U,1966-02-28 10:00,1,-17.5,90.4
MARTHA ,AU196566_12U,1966-02-28 16:00,1,-18,90.5
MARTHA ,AU196566_12U,1966-02-28 19:00,1,-18.4,90.6
MARTHA ,AU196566_12U,1966-03-1 01:00,1,-19.3,90.7
MARTHA ,AU196566_12U,1966-03-1 04:00,1,-19.2,91
MARTHA ,AU196566_12U,1966-03-1 07:00,1,-19,91.4
MARTHA ,AU196566_12U,1966-03-1 10:00,1,-18.8,91.7
MARTHA ,AU196566_12U,1966-03-1 16:00,1,-18.6,92.1
MARTHA ,AU196566_12U,1966-03-1 19:00,1,-18.4,92.6
MARTHA ,AU196566_12U,1966-03-1 22:00,1,-18.2,93
MARTHA ,AU196566_12U,1966-03-2 01:00,1,-18,93.3
MARTHA ,AU196566_12U,1966-03-2 04:00,1,-18,93
MARTHA ,AU196566_12U,1966-03-2 07:00,1,-17.9,92.6
MARTHA ,AU196566_12U,1966-03-2 10:00,1,-17.9,92.3
MARTHA ,AU196566_12U,1966-03-2 16:00,1,-17.9,92
MARTHA ,AU196566_12U,1966-03-2 19:00,1,-17.8,91.6
MARTHA ,AU196566_12U,1966-03-2 22:00,1,-17.8,91.3
MARTHA ,AU196566_12U,1966-03-3 01:00,1,-17.7,91
MARTHA ,AU196566_12U,1966-03-3 04:00,1,-17.9,89.7
MARTHA ,AU196566_12U,1966-03-3 07:00,1,-18.1,88.4
MARTHA ,AU196566_12U,1966-03-3 22:00,1,-18.9,83.2
MARTHA ,AU196566_12U,1966-03-4 16:00,1,-20.1,80.2
MARTHA ,AU196566_12U,1966-03-4 22:00,1,-20.7,79
MARTHA ,AU196566_12U,1966-03-5 07:00,1,-21,77
MARTHA ,AU196566_12U,1966-03-5 16:00,1,-21,75.8
MARTHA ,AU196566_12U,1966-03-5 19:00,1,-21,75.2
MARTHA ,AU196566_12U,1966-03-5 22:00,1,-21.1,74.6
MARTHA ,AU196566_12U,1966-03-6 04:00,1,-21.3,73.3
MARTHA ,AU196566_12U,1966-03-6 07:00,1,-21.4,72.6
MARTHA ,AU196566_12U,1966-03-6 16:00,1,-21.6,71.2
MARTHA ,AU196566_12U,1966-03-6 19:00,1,-21.7,70.5
MARTHA ,AU196566_12U,1966-03-6 22:00,1,-21.8,69.7
MARTHA ,AU196566_12U,1966-03-7 01:00,1,-22,69
MARTHA ,AU196566_12U,1966-03-7 04:00,1,-22.3,68.4
MARTHA ,AU196566_12U,1966-03-7 07:00,1,-22.7,67.8
MARTHA ,AU196566_12U,1966-03-7 16:00,1,-23.5,66.6
MARTHA ,AU196566_12U,1966-03-7 19:00,1,-23.9,66
MARTHA ,AU196566_12U,1966-03-7 22:00,1,-24.3,65.4
MARTHA ,AU196566_12U,1966-03-8 01:00,1,-24.7,64.8
NANCY ,AU196566_13U,1966-03-14 01:00,1,-13,101
NANCY ,AU196566_13U,1966-03-14 04:00,1,-12.5,100
NANCY ,AU196566_13U,1966-03-14 07:00,1,-12,99
NANCY ,AU196566_13U,1966-03-14 10:00,1,-11.6,98.1
NANCY ,AU196566_13U,1966-03-14 16:00,1,-10.9,96.9
NANCY ,AU196566_13U,1966-03-15 04:00,1,-11,94
NANCY ,AU196566_13U,1966-03-15 07:00,1,-11.2,93
NANCY ,AU196566_13U,1966-03-15 10:00,1,-11.5,92
NANCY ,AU196566_13U,1966-03-15 16:00,1,-11.8,90
NANCY ,AU196566_13U,1966-03-15 19:00,1,-11.7,89
NANCY ,AU196566_13U,1966-03-15 22:00,1,-11.6,88
NANCY ,AU196566_13U,1966-03-16 01:00,1,-11.5,87
NANCY ,AU196566_13U,1966-03-16 04:00,1,-11.3,86
NANCY ,AU196566_13U,1966-03-16 07:00,1,-11,85
NANCY ,AU196566_13U,1966-03-16 10:00,1,-10.8,84.7
NANCY ,AU196566_13U,1966-03-16 16:00,1,-10.6,84.1
NANCY ,AU196566_13U,1966-03-16 19:00,1,-10.5,83.8
NANCY ,AU196566_13U,1966-03-16 22:00,1,-10.4,83.5
NANCY ,AU196566_13U,1966-03-17 01:00,1,-10.4,83.2
NANCY ,AU196566_13U,1966-03-17 04:00,1,-10.2,82.1
NANCY ,AU196566_13U,1966-03-17 07:00,1,-10.1,81
NANCY ,AU196566_13U,1966-03-17 10:00,1,-10,80
NANCY ,AU196566_13U,1966-03-17 16:00,1,-10,79
NANCY ,AU196566_13U,1966-03-17 19:00,1,-10,78
NANCY ,AU196566_13U,1966-03-17 22:00,1,-10,77
NANCY ,AU196566_13U,1966-03-18 01:00,1,-10,76
NANCY ,AU196566_13U,1966-03-18 04:00,1,-10.1,75.4
NANCY ,AU196566_13U,1966-03-18 07:00,1,-10.2,74.8
NANCY ,AU196566_13U,1966-03-18 10:00,1,-10.4,74
NANCY ,AU196566_13U,1966-03-18 16:00,1,-10.6,72.6
NANCY ,AU196566_13U,1966-03-18 19:00,1,-10.8,71.8
NANCY ,AU196566_13U,1966-03-18 22:00,1,-11,71
NANCY ,AU196566_13U,1966-03-19 01:00,1,-11.2,70.2
NANCY ,AU196566_13U,1966-03-19 04:00,1,-11.4,69.7
NANCY ,AU196566_13U,1966-03-19 07:00,1,-11.6,69.2
NANCY ,AU196566_13U,1966-03-19 10:00,1,-11.9,68.8
NANCY ,AU196566_13U,1966-03-19 16:00,1,-12.2,68.3
NANCY ,AU196566_13U,1966-03-19 19:00,1,-12.5,67.8
NANCY ,AU196566_13U,1966-03-19 22:00,1,-12.8,67.3
NANCY ,AU196566_13U,1966-03-20 01:00,1,-13,66.8
NANCY ,AU196566_13U,1966-03-20 04:00,1,-13.1,66
NANCY ,AU196566_13U,1966-03-20 07:00,1,-13.2,65.1
NANCY ,AU196566_13U,1966-03-20 10:00,1,-13.3,64.2
NANCY ,AU196566_13U,1966-03-20 16:00,1,-13.4,63.3
NANCY ,AU196566_13U,1966-03-20 19:00,1,-13.5,62.4
NANCY ,AU196566_13U,1966-03-20 22:00,1,-13.7,61.5
NANCY ,AU196566_13U,1966-03-21 01:00,1,-13.9,60.8
NANCY ,AU196566_13U,1966-03-21 04:00,1,-14.1,60.6
NANCY ,AU196566_13U,1966-03-21 07:00,1,-14.2,60.6
NANCY ,AU196566_13U,1966-03-21 10:00,1,-14.3,60.5
